"No.","Time","Source","Destination","Protocol","Length","Port","Info"
"605","9.523162","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=627447 Ack=19801 Win=6826 Len=1448 TSval=1776280880 TSecr=1644748040"
"606","9.523174","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 13 "
"607","9.523182","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=630343 Ack=19801 Win=6826 Len=1448 TSval=1776280880 TSecr=1644748040"
"608","9.523194","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=631791 Ack=19801 Win=6826 Len=1448 TSval=1776280880 TSecr=1644748040"
"609","9.523234","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=23111 Ack=625999 Win=29004 Len=0 TSval=1644748107 TSecr=1776280879"
"610","9.523295","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=633239 Ack=19801 Win=6826 Len=1448 TSval=1776280880 TSecr=1644748040"
"611","9.523313","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=634687 Ack=19801 Win=6826 Len=1448 TSval=1776280888 TSecr=1644748045"
"612","9.523332","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=636135 Ack=19801 Win=6826 Len=1448 TSval=1776280888 TSecr=1644748045"
"613","9.523363","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=637583 Ack=20215 Win=6826 Len=1448 TSval=1776280888 TSecr=1644748045"
"614","9.523374","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=639031 Ack=20215 Win=6826 Len=1448 TSval=1776280888 TSecr=1644748045"
"615","9.523388","10.0.0.101","192.168.0.3","IPA","1514","5000,35644","OSMO EXT unknown 0xdc "
"616","9.523475","192.168.0.3","10.0.0.101","RSL","878","35644,5000","unknown 123 "
"617","9.523799","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=23923 Ack=641927 Win=28872 Len=0 TSval=1644748108 TSecr=1776280888"
"618","9.533363","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=641927 Ack=20215 Win=6826 Len=1448 TSval=1776280888 TSecr=1644748045"
"619","9.533385","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=643375 Ack=20215 Win=6826 Len=1448 TSval=1776280888 TSecr=1644748045"
"620","9.533393","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=644823 Ack=20215 Win=6826 Len=1448 TSval=1776280888 TSecr=1644748045"
"621","9.533403","10.0.0.101","192.168.0.3","TCP","1298","5000,35644","5000  >  35644 [PSH, ACK] Seq=646271 Ack=20215 Win=6826 Len=1232 TSval=1776280898 TSecr=1644748056"
"622","9.533423","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"623","9.533471","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=23923 Ack=644823 Win=28992 Len=0 TSval=1644748118 TSecr=1776280888"
"624","9.533509","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=648951 Ack=21663 Win=6826 Len=1448 TSval=1776280911 TSecr=1644748060"
"625","9.533525","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=650399 Ack=21663 Win=6826 Len=1448 TSval=1776280911 TSecr=1644748060"
"626","9.533532","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=651847 Ack=21663 Win=6826 Len=1448 TSval=1776280911 TSecr=1644748060"
"627","9.533535","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=23923 Ack=648951 Win=28956 Len=0 TSval=1644748118 TSecr=1776280888"
"628","9.533550","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=653295 Ack=21663 Win=6826 Len=1448 TSval=1776280911 TSecr=1644748060"
"629","9.533582","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=23923 Ack=651847 Win=28932 Len=0 TSval=1644748118 TSecr=1776280911"
"630","9.533618","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=654743 Ack=21663 Win=6826 Len=1448 TSval=1776280911 TSecr=1644748060"
"631","9.533662","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=656191 Ack=21663 Win=6826 Len=1448 TSval=1776280911 TSecr=1644748060"
"632","9.533676","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=657639 Ack=21663 Win=6826 Len=1448 TSval=1776280911 TSecr=1644748060"
"633","9.533687","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=659087 Ack=21663 Win=6826 Len=1448 TSval=1776280911 TSecr=1644748060"
"634","9.533694","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=660535 Ack=21663 Win=6826 Len=1448 TSval=1776280911 TSecr=1644748060"
"635","9.533704","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=661983 Ack=21663 Win=6826 Len=1448 TSval=1776280911 TSecr=1644748060"
"636","9.533711","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=663431 Ack=21663 Win=6826 Len=1448 TSval=1776280926 TSecr=1644748077"
"637","9.533737","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=23923 Ack=654743 Win=28904 Len=0 TSval=1644748118 TSecr=1776280911"
"638","9.533751","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=23923 Ack=657639 Win=28992 Len=0 TSval=1644748118 TSecr=1776280911"
"639","9.534484","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=23923 Ack=664879 Win=28932 Len=0 TSval=1644748119 TSecr=1776280911"
"640","9.535476","192.168.0.3","10.0.0.101","RSL","1514","35644,5000","PAGING CoMmanD "
"641","9.543745","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=664879 Ack=21663 Win=6826 Len=1448 TSval=1776280926 TSecr=1644748077"
"642","9.543784","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=666327 Ack=23111 Win=6826 Len=1448 TSval=1776280936 TSecr=1644748087"
"643","9.543804","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=667775 Ack=23111 Win=6826 Len=1448 TSval=1776280936 TSecr=1644748087"
"644","9.543827","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=669223 Ack=23111 Win=6826 Len=1448 TSval=1776280936 TSecr=1644748087"
"645","9.543838","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=670671 Ack=23111 Win=6826 Len=1448 TSval=1776280936 TSecr=1644748087"
"646","9.543860","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=25371 Ack=667775 Win=29004 Len=0 TSval=1644748128 TSecr=1776280926"
"647","9.543942","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=672119 Ack=23111 Win=6826 Len=1448 TSval=1776280936 TSecr=1644748087"
"648","9.543943","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=25371 Ack=672119 Win=28968 Len=0 TSval=1644748128 TSecr=1776280936"
"649","9.543957","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=673567 Ack=23111 Win=6826 Len=1448 TSval=1776280936 TSecr=1644748087"
"650","9.543978","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=675015 Ack=23111 Win=6826 Len=1448 TSval=1776280936 TSecr=1644748087"
"651","9.543989","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=676463 Ack=23111 Win=6826 Len=1448 TSval=1776280936 TSecr=1644748087"
"652","9.543996","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=677911 Ack=23111 Win=6826 Len=1448 TSval=1776280936 TSecr=1644748087"
"653","9.544006","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=679359 Ack=23111 Win=6826 Len=1448 TSval=1776280947 TSecr=1644748098"
"654","9.544010","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=25371 Ack=675015 Win=28992 Len=0 TSval=1644748128 TSecr=1776280936"
"655","9.544101","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=680807 Ack=23111 Win=6826 Len=1448 TSval=1776280947 TSecr=1644748098"
"656","9.544114","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=682255 Ack=23111 Win=6826 Len=1448 TSval=1776280947 TSecr=1644748098"
"657","9.544124","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=683703 Ack=23111 Win=6826 Len=1448 TSval=1776280947 TSecr=1644748098"
"658","9.544132","10.0.0.101","192.168.0.3","OML","1514","5000,35644","OML "
"659","9.544139","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=686599 Ack=23923 Win=6826 Len=1448 TSval=1776280959 TSecr=1644748108"
"660","9.544214","192.168.0.3","10.0.0.101","TCP","204","35644,5000","35644  >  5000 [PSH, ACK] Seq=25371 Ack=688047 Win=28880 Len=138 TSval=1644748128 TSecr=1776280936"
"661","9.554208","10.0.0.101","192.168.0.3","TCP","392","5000,35644","5000  >  35644 [PSH, ACK] Seq=688047 Ack=23923 Win=6826 Len=326 TSval=1776280961 TSecr=1644748118"
"662","9.564043","192.168.0.3","10.0.0.101","RSL","1514","35644,5000","CHANnel ReQuireD "
"663","9.564278","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=688373 Ack=25509 Win=6826 Len=0 TSval=1776280971 TSecr=1644748120"
"664","9.564332","192.168.0.3","10.0.0.101","TCP","226","35644,5000","35644  >  5000 [PSH, ACK] Seq=26957 Ack=688373 Win=29004 Len=160 TSval=1644748149 TSecr=1776280971"
"665","9.584435","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=688373 Ack=27117 Win=6826 Len=0 TSval=1776280991 TSecr=1644748148"
"666","9.654839","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","NOTification CoMmanD "
"667","9.654862","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=689821 Ack=27117 Win=6826 Len=1448 TSval=1776281062 TSecr=1644748148"
"668","9.654869","10.0.0.101","192.168.0.3","TCP","790","5000,35644","5000  >  35644 [PSH, ACK] Seq=691269 Ack=27117 Win=6826 Len=724 TSval=1776281062 TSecr=1644748148"
"669","9.655021","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=27117 Ack=691993 Win=28980 Len=0 TSval=1644748239 TSecr=1776281062"
"670","9.664984","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","NOTification CoMmanD "
"671","9.665027","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","UNIT DATA REQuest "
"672","9.665282","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=27117 Ack=694889 Win=29004 Len=0 TSval=1644748249 TSecr=1776281072"
"673","9.675159","10.0.0.101","192.168.0.3","TCP","790","5000,35644","5000  >  35644 [PSH, ACK] Seq=694889 Ack=27117 Win=6826 Len=724 TSval=1776281082 TSecr=1644748239"
"674","9.675175","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"675","9.675191","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=697061 Ack=27117 Win=6826 Len=1448 TSval=1776281082 TSecr=1644748239"
"676","9.675199","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 99 "
"677","9.675262","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=699957 Ack=27117 Win=6826 Len=1448 TSval=1776281082 TSecr=1644748239"
"678","9.675274","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=701405 Ack=27117 Win=6826 Len=1448 TSval=1776281082 TSecr=1644748239"
"679","9.675282","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=702853 Ack=27117 Win=6826 Len=1448 TSval=1776281082 TSecr=1644748239"
"680","9.675306","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=27117 Ack=699957 Win=28968 Len=0 TSval=1644748260 TSecr=1776281082"
"681","9.675426","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=27117 Ack=704301 Win=28932 Len=0 TSval=1644748260 TSecr=1776281082"
"682","9.676089","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"683","9.685363","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=704301 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"684","9.685379","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=705749 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"685","9.685402","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=707197 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"686","9.685434","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=708645 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"687","9.685489","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=27653 Ack=708645 Win=28980 Len=0 TSval=1644748270 TSecr=1776281093"
"688","9.685641","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=710093 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"689","9.685672","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=711541 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"690","9.685680","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=712989 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"691","9.685686","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=714437 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"692","9.685697","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 85 "
"693","9.685704","10.0.0.101","192.168.0.3","SCCP (Int. ITU)","1514","5000,35644","Unknown: 177 "
"694","9.685796","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=27653 Ack=711541 Win=29004 Len=0 TSval=1644748270 TSecr=1776281093"
"695","9.685900","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=27653 Ack=718781 Win=28944 Len=0 TSval=1644748270 TSecr=1776281093"
"696","9.685914","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=718781 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"697","9.685930","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=720229 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"698","9.685938","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=721677 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"699","9.685950","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=723125 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"700","9.685958","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=724573 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"701","9.685967","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=726021 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"702","9.686064","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=27653 Ack=727469 Win=28872 Len=0 TSval=1644748270 TSecr=1776281093"
"703","9.695944","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=727469 Ack=27117 Win=6826 Len=1448 TSval=1776281093 TSecr=1644748249"
"704","9.695966","10.0.0.101","192.168.0.3","TCP","414","5000,35644","5000  >  35644 [PSH, ACK] Seq=728917 Ack=27117 Win=6826 Len=348 TSval=1776281103 TSecr=1644748260"
"705","9.695974","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"706","9.695988","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=730713 Ack=27653 Win=6826 Len=1448 TSval=1776281103 TSecr=1644748260"
"707","9.696115","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=27653 Ack=729265 Win=28992 Len=0 TSval=1644748280 TSecr=1776281093"
"708","9.696254","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=732161 Ack=27653 Win=6826 Len=1448 TSval=1776281103 TSecr=1644748260"
"709","9.696279","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=733609 Ack=27653 Win=6826 Len=1448 TSval=1776281103 TSecr=1644748260"
"710","9.696287","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=735057 Ack=27653 Win=6826 Len=1448 TSval=1776281103 TSecr=1644748260"
"711","9.696295","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=736505 Ack=27653 Win=6826 Len=1448 TSval=1776281103 TSecr=1644748260"
"712","9.696305","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","OVERLOAD "
"713","9.696312","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=739401 Ack=27653 Win=6826 Len=1448 TSval=1776281103 TSecr=1644748260"
"714","9.696319","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=740849 Ack=27653 Win=6826 Len=1448 TSval=1776281104 TSecr=1644748260"
"715","9.696328","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","Round Trip Delay REPort "
"716","9.696335","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=743745 Ack=27653 Win=6826 Len=1448 TSval=1776281104 TSecr=1644748260"
"717","9.696346","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=745193 Ack=27653 Win=6826 Len=1448 TSval=1776281104 TSecr=1644748260"
"718","9.696354","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=746641 Ack=27653 Win=6826 Len=1448 TSval=1776281104 TSecr=1644748260"
"719","9.696361","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 99 "
"720","9.696398","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=27653 Ack=739401 Win=28904 Len=0 TSval=1644748281 TSecr=1776281103"
"721","9.696609","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=27653 Ack=749537 Win=28820 Len=0 TSval=1644748281 TSecr=1776281103"
"722","9.697872","192.168.0.3","10.0.0.101","RSL","1116","35644,5000","PAGING CoMmanD "
"723","9.706418","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=749537 Ack=27653 Win=6826 Len=1448 TSval=1776281104 TSecr=1644748260"
"724","9.706437","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=750985 Ack=27653 Win=6826 Len=1448 TSval=1776281104 TSecr=1644748260"
"725","9.706453","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=752433 Ack=27653 Win=6826 Len=1448 TSval=1776281114 TSecr=1644748270"
"726","9.706547","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=28703 Ack=752433 Win=28992 Len=0 TSval=1644748291 TSecr=1776281104"
"727","9.706595","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=753881 Ack=27653 Win=6826 Len=1448 TSval=1776281114 TSecr=1644748270"
"728","9.706610","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=755329 Ack=27653 Win=6826 Len=1448 TSval=1776281114 TSecr=1644748270"
"729","9.706624","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=756777 Ack=27653 Win=6826 Len=1448 TSval=1776281114 TSecr=1644748270"
"730","9.706679","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=28703 Ack=755329 Win=29004 Len=0 TSval=1644748291 TSecr=1776281114"
"731","9.707038","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=28703 Ack=758225 Win=28980 Len=0 TSval=1644748291 TSecr=1776281114"
"732","9.716651","10.0.0.101","192.168.0.3","TCP","602","5000,35644","5000  >  35644 [PSH, ACK] Seq=758225 Ack=27653 Win=6826 Len=536 TSval=1776281124 TSecr=1644748280"
"733","9.716669","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"734","9.716689","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=760209 Ack=28703 Win=6826 Len=1448 TSval=1776281124 TSecr=1644748282"
"735","9.716773","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"736","9.716808","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=761657 Ack=28703 Win=6826 Len=1448 TSval=1776281124 TSecr=1644748282"
"737","9.716839","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=763105 Ack=28703 Win=6826 Len=1448 TSval=1776281124 TSecr=1644748282"
"738","9.716846","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=764553 Ack=28703 Win=6826 Len=1448 TSval=1776281124 TSecr=1644748282"
"739","9.716900","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=29239 Ack=763105 Win=29004 Len=0 TSval=1644748301 TSecr=1776281124"
